,race,subrace,section,content
0,elf,elf,Ability Score Increase,Your Dexterity score increases by 2.
1,elf,elf,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
2,elf,elf,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
3,elf,elf,Size,Elves range from under 5 to over 6 feet tall and have slender builds. Your size is Medium.
4,elf,elf,Speed,Your base walking speed is 30 feet.
5,elf,elf,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray."
6,elf,elf,Keen Senses,You have proficiency in the Perception skill.
7,elf,elf,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep."
8,elf,elf,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep."
9,elf,elf,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires."
10,elf,Drow,Ability Score Increase,Your Charisma score increases by 1.
11,elf,Drow,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
12,elf,Drow,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
13,elf,Drow,Size,"Your height is 4'5"" with a modifier of +2d6. Your weight is 75 lbs. with a modifier of +(height roll) x 1d6."
14,elf,Drow,Speed,Your base walking speed is 30 feet.
15,elf,Drow,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray."
16,elf,Drow,Keen Senses,You have proficiency in the Perception skill.
17,elf,Drow,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep."
18,elf,Drow,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep."
19,elf,Drow,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires."
20,elf,Drow,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
21,elf,Drow,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
22,elf,Drow,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells."
23,elf,Drow,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows."
24,elf,High Elf,Ability Score Increase,Your Intelligence score increases by 1.
25,elf,High Elf,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
26,elf,High Elf,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
27,elf,High Elf,Size,"Your height is 4'5"" with a modifier of +2d6. Your weight is 75 lbs. with a modifier of +(height roll) x 1d6."
28,elf,High Elf,Speed,Your base walking speed is 30 feet.
29,elf,High Elf,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray."
30,elf,High Elf,Keen Senses,You have proficiency in the Perception skill.
31,elf,High Elf,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep."
32,elf,High Elf,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep."
33,elf,High Elf,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires."
34,elf,High Elf,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
35,elf,High Elf,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
36,elf,High Elf,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells."
37,elf,High Elf,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows."
38,elf,High Elf,Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow."
39,elf,High Elf,Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.
40,elf,High Elf,Extra Language,"You can speak, read, and write one extra language of your choice."
41,elf,Wood Elf,Ability Score Increase,Your Wisdom score increases by 1.
42,elf,Wood Elf,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
43,elf,Wood Elf,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
44,elf,Wood Elf,Size,"Your height is 4'5"" with a modifier of +2d6. Your weight is 75 lbs. with a modifier of +(height roll) x 1d6."
45,elf,Wood Elf,Speed,Your base walking speed is 30 feet.
46,elf,Wood Elf,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray."
47,elf,Wood Elf,Keen Senses,You have proficiency in the Perception skill.
48,elf,Wood Elf,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep."
49,elf,Wood Elf,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep."
50,elf,Wood Elf,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires."
51,elf,Wood Elf,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
52,elf,Wood Elf,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
53,elf,Wood Elf,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells."
54,elf,Wood Elf,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows."
55,elf,Wood Elf,Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow."
56,elf,Wood Elf,Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.
57,elf,Wood Elf,Extra Language,"You can speak, read, and write one extra language of your choice."
58,elf,Wood Elf,Fleet of Foot,Your base walking speed increases to 35 feet.
59,elf,Wood Elf,Mask of the Wild,"You can attempt to hide even when you are only lightly obscured by foliage, heavy rain, falling snow, mist, and other natural phenomena."
60,elf,Eladrin,Ability Score Increase,Your Charisma score increases by 1.
61,elf,Eladrin,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
62,elf,Eladrin,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
63,elf,Eladrin,Size,"Your height is 4'6"" with a modifier of +2d12. Your weight is 90 lbs. with a modifier of +(height roll) x 1d4."
64,elf,Eladrin,Speed,Your base walking speed is 30 feet.
65,elf,Eladrin,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray."
66,elf,Eladrin,Keen Senses,You have proficiency in the Perception skill.
67,elf,Eladrin,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep."
68,elf,Eladrin,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep."
69,elf,Eladrin,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires."
70,elf,Eladrin,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
71,elf,Eladrin,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
72,elf,Eladrin,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells."
73,elf,Eladrin,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows."
74,elf,Eladrin,Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow."
75,elf,Eladrin,Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.
76,elf,Eladrin,Extra Language,"You can speak, read, and write one extra language of your choice."
77,elf,Eladrin,Fleet of Foot,Your base walking speed increases to 35 feet.
78,elf,Eladrin,Mask of the Wild,"You can attempt to hide even when you are only lightly obscured by foliage, heavy rain, falling snow, mist, and other natural phenomena."
79,elf,Eladrin,,"Spring: When you use your Fey Step, you can touch one willing creature within 5 feet of you. That creature then teleports instead of you, appearing in an unoccupied space of your choice that you can see within 30 feet of you.
Summer: Immediately after you use your Fey Step, each creature of your choice that you can see within 5 feet of you takes fire damage equal to your Charisma modifier (minimum of 1 damage).
Autumn: Immediately after you use your Fey Step, up to two creatures of your choice that you can see within 10 feet of you must succeed on a Wisdom saving throw or be charmed by you for 1 minute, or until you or your companions deal any damage to it.
Winter: When you use your Fey Step, one creature of your choice that you can see within 5 feet of you before you teleport must succeed on a Wisdom saving throw or be frightened of you until the end of your next turn.
"
80,elf,Eladrin,Fey Step,"Choose your eladrin's season: autumn, winter, spring, or summer. When finishing a long rest, any eladrin can change their season. As a bonus action, you can magically teleport up to 30 feet to an unoccupied space you can see. Once you use this trait, you can't do so again until you finish a short or long rest.
When you reach 3rd level, your Fey Step gains an additional effect based on your season; if the effect requires a saving throw, the DC equals 8 + your proficiency bonus + your Charisma modifier:"
81,elf,Eladrin (Variant),Ability Score Increase,Your Intelligence score increases by 1.
82,elf,Eladrin (Variant),Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
83,elf,Eladrin (Variant),Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
84,elf,Eladrin (Variant),Size,"Your height is 4'6"" with a modifier of +2d12. Your weight is 90 lbs. with a modifier of +(height roll) x 1d4."
85,elf,Eladrin (Variant),Speed,Your base walking speed is 30 feet.
86,elf,Eladrin (Variant),Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray."
87,elf,Eladrin (Variant),Keen Senses,You have proficiency in the Perception skill.
88,elf,Eladrin (Variant),Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep."
89,elf,Eladrin (Variant),Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep."
90,elf,Eladrin (Variant),Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires."
91,elf,Eladrin (Variant),Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
92,elf,Eladrin (Variant),Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
93,elf,Eladrin (Variant),Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells."
94,elf,Eladrin (Variant),Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows."
95,elf,Eladrin (Variant),Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow."
96,elf,Eladrin (Variant),Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.
97,elf,Eladrin (Variant),Extra Language,"You can speak, read, and write one extra language of your choice."
98,elf,Eladrin (Variant),Fleet of Foot,Your base walking speed increases to 35 feet.
99,elf,Eladrin (Variant),Mask of the Wild,"You can attempt to hide even when you are only lightly obscured by foliage, heavy rain, falling snow, mist, and other natural phenomena."
100,elf,Eladrin (Variant),,"Spring: When you use your Fey Step, you can touch one willing creature within 5 feet of you. That creature then teleports instead of you, appearing in an unoccupied space of your choice that you can see within 30 feet of you.
Summer: Immediately after you use your Fey Step, each creature of your choice that you can see within 5 feet of you takes fire damage equal to your Charisma modifier (minimum of 1 damage).
Autumn: Immediately after you use your Fey Step, up to two creatures of your choice that you can see within 10 feet of you must succeed on a Wisdom saving throw or be charmed by you for 1 minute, or until you or your companions deal any damage to it.
Winter: When you use your Fey Step, one creature of your choice that you can see within 5 feet of you before you teleport must succeed on a Wisdom saving throw or be frightened of you until the end of your next turn.
"
101,elf,Eladrin (Variant),Fey Step,You can cast the Misty Step spell once using this trait. You regain the ability to do so when you finish a short or long rest.
102,elf,Sea Elf,Ability Score Increase,Your Constitution score increases by 1.
103,elf,Sea Elf,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
104,elf,Sea Elf,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
105,elf,Sea Elf,Size,"Your height is 4'6"" with a modifier of +2d8. Your weight is 90 lbs. with a modifier of +(height roll) x 1d4."
106,elf,Sea Elf,Speed,Your base walking speed is 30 feet.
107,elf,Sea Elf,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray."
108,elf,Sea Elf,Keen Senses,You have proficiency in the Perception skill.
109,elf,Sea Elf,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep."
110,elf,Sea Elf,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep."
111,elf,Sea Elf,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires."
112,elf,Sea Elf,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
113,elf,Sea Elf,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
114,elf,Sea Elf,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells."
115,elf,Sea Elf,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows."
116,elf,Sea Elf,Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow."
117,elf,Sea Elf,Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.
118,elf,Sea Elf,Extra Language,"You can speak, read, and write Aquan."
119,elf,Sea Elf,Fleet of Foot,Your base walking speed increases to 35 feet.
120,elf,Sea Elf,Mask of the Wild,"You can attempt to hide even when you are only lightly obscured by foliage, heavy rain, falling snow, mist, and other natural phenomena."
121,elf,Sea Elf,,"Spring: When you use your Fey Step, you can touch one willing creature within 5 feet of you. That creature then teleports instead of you, appearing in an unoccupied space of your choice that you can see within 30 feet of you.
Summer: Immediately after you use your Fey Step, each creature of your choice that you can see within 5 feet of you takes fire damage equal to your Charisma modifier (minimum of 1 damage).
Autumn: Immediately after you use your Fey Step, up to two creatures of your choice that you can see within 10 feet of you must succeed on a Wisdom saving throw or be charmed by you for 1 minute, or until you or your companions deal any damage to it.
Winter: When you use your Fey Step, one creature of your choice that you can see within 5 feet of you before you teleport must succeed on a Wisdom saving throw or be frightened of you until the end of your next turn.
"
122,elf,Sea Elf,Fey Step,You can cast the Misty Step spell once using this trait. You regain the ability to do so when you finish a short or long rest.
123,elf,Sea Elf,Sea Elf Training,"You have proficiency with the spear, trident, light crossbow, and net."
124,elf,Sea Elf,Child of the Sea,"You have a swimming speed of 30 feet, and you can breathe air and water."
125,elf,Sea Elf,Friend of the Sea,"Using gestures and sounds, you can communicate simple ideas with any beast that has an innate swimming speed."
126,elf,Shadar-kai,Ability Score Increase,Your Constitution score increases by 1.
127,elf,Shadar-kai,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old."
128,elf,Shadar-kai,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not."
129,elf,Shadar-kai,Size,"Your height is 4'8"" with a modifier of +2d8. Your weight is 90 lbs. with a modifier of +(height roll) x 1d4."
130,elf,Shadar-kai,Speed,Your base walking speed is 30 feet.
131,elf,Shadar-kai,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray."
132,elf,Shadar-kai,Keen Senses,You have proficiency in the Perception skill.
133,elf,Shadar-kai,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep."
134,elf,Shadar-kai,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep."
135,elf,Shadar-kai,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires."
136,elf,Shadar-kai,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray."
137,elf,Shadar-kai,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight."
